match_id,tournament,round,year,player_name,opponent_name,opponent_move,response_shot,opponent_area,opponent_zone,response_area,response_zone,aroundhead,backhand,hit_height,rally_length,stroke_index,score_responder,score_opponent,score_diff,pressure,rally_continues,responder_wins_rally,outcome_label,n_qualifying_players,n_players_using,pct_players_using,avg_freq_pct,avg_winrate_pct,optimal_flag
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,cross-court net,net shot,1,opp_back_left,1,opp_back_left,0,0,high,3,2,6,8,-2,medium,0,0.0,point_lost,26.0,24.0,92.3,28.6,43.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,push,clear,6,opp_mid_center,8,opp_mid_right,1,0,low,30,2,8,7,1,medium,1,0.0,rally_continues,34.0,31.0,91.2,27.0,42.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,clear,wrist smash,8,opp_mid_right,5,opp_mid_left,1,0,low,30,3,7,8,-1,medium,1,1.0,rally_continues,35.0,29.0,82.9,13.6,52.0,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,wrist smash,return net,5,opp_mid_left,2,opp_back_center,0,0,high,30,4,8,7,1,medium,1,0.0,rally_continues,34.0,34.0,100.0,76.5,45.1,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,return net,cross-court net,2,opp_back_center,2,opp_back_center,0,1,high,30,5,7,8,-1,medium,1,1.0,rally_continues,35.0,23.0,65.7,5.3,43.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,cross-court net,push,2,opp_back_center,8,opp_mid_right,0,1,high,30,6,8,7,1,medium,1,0.0,rally_continues,26.0,15.0,57.7,16.2,49.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,push,clear,8,opp_mid_right,8,opp_mid_right,1,0,low,30,7,7,8,-1,medium,1,1.0,rally_continues,34.0,31.0,91.2,27.0,42.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,clear,drop,8,opp_mid_right,7,opp_mid_right,0,0,low,30,8,8,7,1,medium,1,0.0,rally_continues,35.0,34.0,97.1,27.1,48.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,drop,net shot,7,opp_mid_right,2,opp_back_center,0,0,high,30,9,7,8,-1,medium,1,1.0,rally_continues,35.0,35.0,100.0,56.3,44.2,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,net shot,net shot,2,opp_back_center,1,opp_back_left,0,1,high,30,10,8,7,1,medium,1,0.0,rally_continues,35.0,35.0,100.0,31.9,47.3,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,net shot,push,1,opp_back_left,5,opp_mid_left,0,0,high,30,11,7,8,-1,medium,1,1.0,rally_continues,35.0,31.0,88.6,9.9,52.0,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,push,clear,5,opp_mid_left,8,opp_mid_right,0,0,high,30,12,8,7,1,medium,1,0.0,rally_continues,34.0,31.0,91.2,27.0,42.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,clear,wrist smash,8,opp_mid_right,5,opp_mid_left,0,0,low,30,13,7,8,-1,medium,1,1.0,rally_continues,35.0,29.0,82.9,13.6,52.0,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,wrist smash,return net,5,opp_mid_left,2,opp_back_center,0,0,high,30,14,8,7,1,medium,1,0.0,rally_continues,34.0,34.0,100.0,76.5,45.1,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,return net,cross-court net,2,opp_back_center,2,opp_back_center,0,1,high,30,15,7,8,-1,medium,1,1.0,rally_continues,35.0,23.0,65.7,5.3,43.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,cross-court net,net shot,2,opp_back_center,1,opp_back_left,0,1,high,30,16,8,7,1,medium,1,0.0,rally_continues,26.0,24.0,92.3,28.6,43.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,net shot,lob,1,opp_back_left,8,opp_mid_right,0,0,high,30,17,7,8,-1,medium,1,1.0,rally_continues,35.0,35.0,100.0,53.2,47.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,lob,smash,8,opp_mid_right,8,opp_mid_right,0,0,low,30,18,8,7,1,medium,1,0.0,rally_continues,35.0,35.0,100.0,27.6,54.0,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,smash,return net,8,opp_mid_right,1,opp_back_left,0,0,high,30,19,7,8,-1,medium,1,1.0,rally_continues,35.0,35.0,100.0,84.4,44.3,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,return net,net shot,1,opp_back_left,2,opp_back_center,0,0,high,30,20,8,7,1,medium,1,0.0,rally_continues,35.0,35.0,100.0,40.8,47.1,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,net shot,push,2,opp_back_center,5,opp_mid_left,0,1,high,30,21,7,8,-1,medium,1,1.0,rally_continues,35.0,31.0,88.6,9.9,52.0,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,push,passive drop,5,opp_mid_left,2,opp_back_center,0,0,low,30,22,8,7,1,medium,1,0.0,rally_continues,34.0,27.0,79.4,12.7,40.6,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,passive drop,lob,2,opp_back_center,5,opp_mid_left,0,1,high,30,23,7,8,-1,medium,1,1.0,rally_continues,27.0,19.0,70.4,16.3,52.0,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,lob,clear,5,opp_mid_left,6,opp_mid_center,0,0,low,30,24,8,7,1,medium,1,0.0,rally_continues,35.0,35.0,100.0,26.5,43.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,clear,clear,6,opp_mid_center,5,opp_mid_left,1,0,low,30,25,7,8,-1,medium,1,1.0,rally_continues,35.0,33.0,94.3,27.8,50.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,clear,clear,5,opp_mid_left,6,opp_mid_center,0,0,low,30,26,8,7,1,medium,1,0.0,rally_continues,35.0,33.0,94.3,27.8,50.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,clear,drop,6,opp_mid_center,7,opp_mid_right,1,0,low,30,27,7,8,-1,medium,1,1.0,rally_continues,35.0,34.0,97.1,27.1,48.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,drop,net shot,7,opp_mid_right,1,opp_back_left,0,1,high,30,28,8,7,1,medium,1,0.0,rally_continues,35.0,35.0,100.0,56.3,44.2,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,net shot,cross-court net,1,opp_back_left,1,opp_back_left,0,0,high,30,29,7,8,-1,medium,0,1.0,point_won,35.0,19.0,54.3,2.0,39.4,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,wrist smash,return net,8,opp_mid_right,1,opp_back_left,0,1,high,11,3,7,10,-3,medium,1,0.0,rally_continues,34.0,34.0,100.0,76.5,45.1,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,return net,cross-court net,1,opp_back_left,1,opp_back_left,0,0,high,11,4,10,7,3,medium,1,1.0,rally_continues,35.0,23.0,65.7,5.3,43.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,cross-court net,lob,1,opp_back_left,8,opp_mid_right,0,0,high,11,5,7,10,-3,medium,1,0.0,rally_continues,26.0,26.0,100.0,44.6,51.5,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,lob,drop,8,opp_mid_right,7,opp_mid_right,1,0,low,11,6,10,7,3,medium,1,1.0,rally_continues,35.0,35.0,100.0,23.4,50.2,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,drop,push,7,opp_mid_right,6,opp_mid_center,0,0,high,11,7,7,10,-3,medium,1,0.0,rally_continues,35.0,20.0,57.1,7.6,48.3,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,push,smash,6,opp_mid_center,8,opp_mid_right,1,0,low,11,8,10,7,3,medium,1,1.0,rally_continues,34.0,26.0,76.5,10.6,52.2,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,smash,defensive drive,8,opp_mid_right,6,opp_mid_center,0,0,high,11,9,7,10,-3,medium,1,0.0,rally_continues,35.0,22.0,62.9,6.6,40.5,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,defensive drive,wrist smash,6,opp_mid_center,6,opp_mid_center,1,0,low,11,10,10,7,3,medium,0,1.0,point_won,19.0,3.0,15.8,9.9,61.1,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,push,back-court drive,5,opp_mid_left,6,opp_mid_center,0,0,low,5,2,11,8,3,medium,1,0.0,rally_continues,34.0,26.0,76.5,12.7,42.8,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,back-court drive,defensive drive,6,opp_mid_center,6,opp_mid_center,0,1,high,5,3,8,11,-3,medium,1,1.0,rally_continues,29.0,1.0,3.4,3.5,66.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,defensive drive,clear,6,opp_mid_center,14,own_back_center,1,0,low,5,4,11,8,3,medium,0,0.0,point_lost,19.0,8.0,42.1,13.2,30.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,cross-court net,lob,1,opp_back_left,6,opp_mid_center,0,0,high,29,2,8,12,-4,medium,1,0.0,rally_continues,26.0,26.0,100.0,44.6,51.5,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,lob,drop,6,opp_mid_center,8,opp_mid_right,1,0,low,29,3,12,8,4,medium,1,1.0,rally_continues,35.0,35.0,100.0,23.4,50.2,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,drop,cross-court net,8,opp_mid_right,2,opp_back_center,0,1,high,29,4,8,12,-4,medium,1,0.0,rally_continues,35.0,18.0,51.4,4.6,45.1,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,cross-court net,lob,2,opp_back_center,5,opp_mid_left,0,1,high,29,5,12,8,4,medium,1,1.0,rally_continues,26.0,26.0,100.0,44.6,51.5,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,lob,clear,5,opp_mid_left,6,opp_mid_center,0,0,low,29,6,8,12,-4,medium,1,0.0,rally_continues,35.0,35.0,100.0,26.5,43.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,clear,drop,6,opp_mid_center,2,opp_back_center,1,0,low,29,7,12,8,4,medium,1,1.0,rally_continues,35.0,34.0,97.1,27.1,48.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,drop,push,2,opp_back_center,5,opp_mid_left,0,1,high,29,8,8,12,-4,medium,1,0.0,rally_continues,35.0,20.0,57.1,7.6,48.3,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,push,passive drop,5,opp_mid_left,2,opp_back_center,0,0,high,29,9,12,8,4,medium,1,1.0,rally_continues,34.0,27.0,79.4,12.7,40.6,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,passive drop,lob,2,opp_back_center,5,opp_mid_left,0,1,high,29,10,8,12,-4,medium,1,0.0,rally_continues,27.0,19.0,70.4,16.3,52.0,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,lob,clear,5,opp_mid_left,8,opp_mid_right,0,0,low,29,11,12,8,4,medium,1,1.0,rally_continues,35.0,35.0,100.0,26.5,43.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,clear,smash,8,opp_mid_right,5,opp_mid_left,1,0,low,29,12,8,12,-4,medium,1,0.0,rally_continues,35.0,34.0,97.1,23.8,56.5,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,smash,return net,5,opp_mid_left,2,opp_back_center,0,0,high,29,13,12,8,4,medium,1,1.0,rally_continues,35.0,35.0,100.0,84.4,44.3,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,return net,cross-court net,2,opp_back_center,2,opp_back_center,0,1,high,29,14,8,12,-4,medium,1,0.0,rally_continues,35.0,23.0,65.7,5.3,43.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,cross-court net,lob,2,opp_back_center,6,opp_mid_center,0,1,high,29,15,12,8,4,medium,1,1.0,rally_continues,26.0,26.0,100.0,44.6,51.5,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,lob,clear,6,opp_mid_center,5,opp_mid_left,1,0,low,29,16,8,12,-4,medium,1,0.0,rally_continues,35.0,35.0,100.0,26.5,43.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,clear,drop,5,opp_mid_left,1,opp_back_left,0,0,low,29,17,12,8,4,medium,1,1.0,rally_continues,35.0,34.0,97.1,27.1,48.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,drop,cross-court net,1,opp_back_left,1,opp_back_left,0,0,high,29,18,8,12,-4,medium,1,0.0,rally_continues,35.0,18.0,51.4,4.6,45.1,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,cross-court net,push,1,opp_back_left,8,opp_mid_right,0,0,high,29,19,12,8,4,medium,1,1.0,rally_continues,26.0,15.0,57.7,16.2,49.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,push,clear,8,opp_mid_right,6,opp_mid_center,0,0,low,29,20,8,12,-4,medium,1,0.0,rally_continues,34.0,31.0,91.2,27.0,42.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,clear,drop,6,opp_mid_center,1,opp_back_left,1,0,low,29,21,12,8,4,medium,1,1.0,rally_continues,35.0,34.0,97.1,27.1,48.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,drop,cross-court net,1,opp_back_left,1,opp_back_left,0,0,high,29,22,8,12,-4,medium,1,0.0,rally_continues,35.0,18.0,51.4,4.6,45.1,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,cross-court net,lob,1,opp_back_left,9,own_mid_left,0,0,high,29,23,12,8,4,medium,1,1.0,rally_continues,26.0,26.0,100.0,44.6,51.5,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,lob,clear,9,own_mid_left,6,opp_mid_center,1,0,low,29,24,8,12,-4,medium,1,0.0,rally_continues,35.0,35.0,100.0,26.5,43.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,clear,clear,6,opp_mid_center,8,opp_mid_right,0,1,low,29,25,12,8,4,medium,1,1.0,rally_continues,35.0,33.0,94.3,27.8,50.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,clear,clear,8,opp_mid_right,4,opp_back_right,0,0,low,29,26,8,12,-4,medium,1,0.0,rally_continues,35.0,33.0,94.3,27.8,50.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,clear,drop,4,opp_back_right,1,opp_back_left,1,0,low,29,27,12,8,4,medium,1,1.0,rally_continues,35.0,34.0,97.1,27.1,48.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,drop,lob,1,opp_back_left,7,opp_mid_right,0,0,high,29,28,8,12,-4,medium,0,0.0,point_lost,35.0,33.0,94.3,22.0,47.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,push,passive drop,3,opp_back_right,1,opp_back_left,0,0,low,15,2,12,9,3,medium,1,0.0,rally_continues,34.0,27.0,79.4,12.7,40.6,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,passive drop,push,1,opp_back_left,4,opp_back_right,0,0,high,15,3,9,12,-3,medium,1,1.0,rally_continues,27.0,17.0,63.0,16.6,54.3,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,push,clear,4,opp_back_right,8,opp_mid_right,0,1,low,15,4,12,9,3,medium,1,0.0,rally_continues,34.0,31.0,91.2,27.0,42.9,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,clear,smash,8,opp_mid_right,5,opp_mid_left,1,0,low,15,5,9,12,-3,medium,1,1.0,rally_continues,35.0,34.0,97.1,23.8,56.5,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,smash,return net,5,opp_mid_left,2,opp_back_center,0,0,high,15,6,12,9,3,medium,1,0.0,rally_continues,35.0,35.0,100.0,84.4,44.3,1.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,return net,net shot,2,opp_back_center,1,opp_back_left,0,1,high,15,7,9,12,-3,medium,1,1.0,rally_continues,35.0,35.0,100.0,40.8,47.1,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,net shot,lob,1,opp_back_left,8,opp_mid_right,0,0,high,15,8,12,9,3,medium,1,0.0,rally_continues,35.0,35.0,100.0,53.2,47.7,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,lob,drop,8,opp_mid_right,5,opp_mid_left,0,0,low,15,9,9,12,-3,medium,1,1.0,rally_continues,35.0,35.0,100.0,23.4,50.2,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,drop,net shot,5,opp_mid_left,2,opp_back_center,0,0,high,15,10,12,9,3,medium,1,0.0,rally_continues,35.0,35.0,100.0,56.3,44.2,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,Gregoria Mariska TUNJUNG,An Se Young,net shot,cross-court net,2,opp_back_center,2,opp_back_center,0,1,high,15,11,9,12,-3,medium,1,1.0,rally_continues,35.0,19.0,54.3,2.0,39.4,0.0
AN_Se_Young_Gregoria_Mariska_TUNJUNG_Malaysia_Masters_2022_SemiFinals,Malaysia Masters 2022,Semi-finals,2022.0,An Se Young,Gregoria Mariska TUNJUNG,cross-court net,push,2,opp_back_center,8,opp_mid_right,0,1,high,15,12,12,9,3,medium,1,0.0,rally_continues,26.0,15.0,57.7,16.2,49.7,0.0
