match_id,opponent_move,response,opp_landing_zone,resp_player_zone,score_A_before,score_B_before,rally_length_so_far,resp_aroundhead,resp_backhand,freq_feature,winrate_feature,n_samples_seen,won_rally
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,wrist smash,front,mid,4,2,6,False,False,0.13915947676036738,0.55322566262879,500.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,wrist smash,return net,mid,back,4,2,7,False,True,0.7825818406423718,0.4634358567671923,1267.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,return net,rush,front,back,4,2,8,False,False,0.06276463262764632,0.6603140843559497,252.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,front,front,5,3,2,False,False,0.3055942109657668,0.49947099393874833,1098.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,mid,back,5,3,3,False,False,0.3055942109657668,0.49947099393874833,1098.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,front,front,5,3,4,False,False,0.3055942109657668,0.49947099393874833,1098.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,drop,mid,mid,5,3,5,False,False,0.2755357639855274,0.5133444937849023,990.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,lob,mid,back,5,3,6,False,True,0.25339366515837103,0.5159083104918444,728.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,wrist smash,mid,back,5,3,7,False,False,0.13799364502950523,0.5289217752980758,912.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,smash,back,back,5,4,2,False,False,0.20623434455886447,0.5951206564204059,741.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,smash,return net,mid,back,5,4,3,False,False,0.8582390953150242,0.45743285069376294,2125.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,return net,net shot,front,mid,5,4,4,False,True,0.40821917808219177,0.47055856138031354,1639.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,lob,front,back,5,4,5,False,True,0.5372710492687776,0.49365591885322807,3784.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,clear,mid,back,5,4,6,False,False,0.2688757754577092,0.4421375478243953,1777.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,mid,back,5,4,7,False,False,0.3055942109657668,0.49947099393874833,1098.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,drop,back,back,5,4,8,False,False,0.2755357639855274,0.5133444937849023,990.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,net shot,mid,back,5,4,9,False,False,0.5589975635224504,0.4739789479922519,1606.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,net shot,front,front,5,4,10,False,True,0.32983103790998153,0.4787847885899972,2323.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,lob,front,front,5,4,11,False,False,0.5372710492687776,0.49365591885322807,3784.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,clear,front,back,5,4,12,False,False,0.2688757754577092,0.4421375478243953,1777.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,drop,mid,back,5,4,13,False,False,0.2755357639855274,0.5133444937849023,990.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,net shot,front,front,5,4,14,False,False,0.5589975635224504,0.4739789479922519,1606.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,lob,front,front,5,4,15,False,True,0.5372710492687776,0.49365591885322807,3784.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,wrist smash,back,back,5,4,16,False,False,0.13799364502950523,0.5289217752980758,912.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,wrist smash,defensive lob,mid,back,5,4,17,False,True,0.07844348363187152,0.472709636447468,127.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,wrist smash,return net,mid,back,5,5,2,False,True,0.7825818406423718,0.4634358567671923,1267.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,return net,push,front,mid,5,5,3,False,False,0.1439601494396015,0.48111949497982903,578.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,net shot,mid,mid,5,6,2,False,False,0.5589975635224504,0.4739789479922519,1606.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,lob,front,mid,5,6,3,False,True,0.5372710492687776,0.49365591885322807,3784.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,back-court drive,mid,back,5,6,4,False,False,0.03903767589650477,0.42604573516965705,258.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,back-court drive,return net,mid,back,5,6,5,False,True,0.6395147313691508,0.5209867850953207,369.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,return net,lob,front,front,5,6,6,False,False,0.3038605230386052,0.46907195184051703,1220.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,drop,mid,back,5,6,7,False,False,0.2393705553033742,0.48610550137840725,1582.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,net shot,front,back,5,6,8,False,True,0.5589975635224504,0.4739789479922519,1606.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,net shot,front,back,5,6,9,False,False,0.32983103790998153,0.4787847885899972,2323.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,lob,front,front,5,6,10,False,True,0.5372710492687776,0.49365591885322807,3784.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,drop,back,back,5,6,11,False,False,0.2393705553033742,0.48610550137840725,1582.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,net shot,front,back,5,6,12,False,False,0.5589975635224504,0.4739789479922519,1606.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,net shot,front,front,5,6,13,False,True,0.32983103790998153,0.4787847885899972,2323.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,lob,front,front,5,6,14,False,False,0.5372710492687776,0.49365591885322807,3784.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,clear,back,back,5,6,15,False,False,0.2688757754577092,0.4421375478243953,1777.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,smash,mid,mid,5,6,16,False,False,0.20623434455886447,0.5951206564204059,741.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,lob,back,back,6,6,2,False,True,0.25339366515837103,0.5159083104918444,728.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,smash,back,back,6,6,3,False,False,0.25631714328945376,0.5349973585145209,1694.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,smash,return net,mid,back,6,6,4,False,True,0.8582390953150242,0.45743285069376294,2125.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,return net,lob,front,mid,6,6,5,False,False,0.3038605230386052,0.46907195184051703,1220.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,clear,back,back,6,6,6,False,False,0.2688757754577092,0.4421375478243953,1777.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,drop,back,back,6,6,7,False,False,0.2755357639855274,0.5133444937849023,990.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,net shot,mid,back,6,6,8,False,False,0.5589975635224504,0.4739789479922519,1606.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,wrist smash,defensive lob,back,back,6,7,2,False,True,0.07844348363187152,0.472709636447468,127.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,defensive lob,drop,back,back,6,7,3,False,False,0.18475750577367206,0.4493740123982011,80.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,lob,back,back,6,7,4,False,False,0.25339366515837103,0.5159083104918444,728.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,clear,mid,back,6,7,5,True,False,0.2688757754577092,0.4421375478243953,1777.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,smash,front,mid,6,7,6,False,False,0.20623434455886447,0.5951206564204059,741.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,smash,return net,mid,back,6,7,7,False,True,0.8582390953150242,0.45743285069376294,2125.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,return net,lob,back,back,6,7,8,False,True,0.3038605230386052,0.46907195184051703,1220.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,drop,back,back,6,7,9,False,False,0.2393705553033742,0.48610550137840725,1582.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,lob,front,front,6,7,10,False,False,0.25339366515837103,0.5159083104918444,728.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,clear,mid,mid,6,7,11,False,False,0.2688757754577092,0.4421375478243953,1777.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,back,back,6,7,12,False,False,0.3055942109657668,0.49947099393874833,1098.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,mid,mid,6,7,13,False,False,0.3055942109657668,0.49947099393874833,1098.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,back,back,6,7,14,False,False,0.3055942109657668,0.49947099393874833,1098.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,front,front,6,7,15,False,False,0.3055942109657668,0.49947099393874833,1098.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,drop,mid,back,6,7,16,False,False,0.2755357639855274,0.5133444937849023,990.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,front,back,7,7,2,False,False,0.3055942109657668,0.49947099393874833,1098.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,back,back,7,7,3,False,False,0.3055942109657668,0.49947099393874833,1098.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,mid,back,7,7,4,False,False,0.3055942109657668,0.49947099393874833,1098.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,mid,back,7,7,5,False,False,0.3055942109657668,0.49947099393874833,1098.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,mid,front,7,7,6,False,False,0.3055942109657668,0.49947099393874833,1098.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,mid,back,7,7,7,False,False,0.3055942109657668,0.49947099393874833,1098.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,back,back,7,7,8,False,False,0.3055942109657668,0.49947099393874833,1098.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,drop,front,front,7,7,9,False,False,0.2755357639855274,0.5133444937849023,990.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,net shot,back,back,8,7,2,False,True,0.5589975635224504,0.4739789479922519,1606.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,lob,back,back,8,7,3,False,False,0.5372710492687776,0.49365591885322807,3784.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,clear,back,back,8,7,4,False,False,0.2688757754577092,0.4421375478243953,1777.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,mid,back,8,7,5,False,False,0.3055942109657668,0.49947099393874833,1098.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,front,front,8,7,6,False,False,0.3055942109657668,0.49947099393874833,1098.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,smash,return net,mid,back,8,8,2,False,False,0.8582390953150242,0.45743285069376294,2125.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,return net,lob,front,front,8,8,3,False,True,0.3038605230386052,0.46907195184051703,1220.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,drop,front,back,8,8,4,False,False,0.2393705553033742,0.48610550137840725,1582.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,push,back,back,8,8,5,False,False,0.07796728158719109,0.49924633763782555,224.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,push,return net,mid,mid,8,8,6,False,True,0.05079681274900399,0.5241725406068035,102.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,return net,lob,front,front,8,8,7,False,False,0.3038605230386052,0.46907195184051703,1220.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,clear,mid,back,8,8,8,True,False,0.2688757754577092,0.4421375478243953,1777.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,smash,back,back,8,8,9,False,False,0.20623434455886447,0.5951206564204059,741.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,smash,return net,back,back,8,8,10,False,True,0.8582390953150242,0.45743285069376294,2125.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,return net,lob,back,back,8,8,11,False,True,0.3038605230386052,0.46907195184051703,1220.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,clear,mid,back,8,8,12,False,False,0.2688757754577092,0.4421375478243953,1777.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,front,back,8,8,13,False,False,0.3055942109657668,0.49947099393874833,1098.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,mid,back,8,8,14,False,False,0.3055942109657668,0.49947099393874833,1098.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,drop,front,mid,8,8,15,False,False,0.2755357639855274,0.5133444937849023,990.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,net shot,mid,back,8,8,16,False,True,0.5589975635224504,0.4739789479922519,1606.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,lob,back,back,8,8,17,False,False,0.5372710492687776,0.49365591885322807,3784.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,drop,mid,back,8,8,18,False,False,0.2393705553033742,0.48610550137840725,1582.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,net shot,front,back,8,8,19,False,True,0.5589975635224504,0.4739789479922519,1606.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,lob,front,front,8,8,20,False,False,0.5372710492687776,0.49365591885322807,3784.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,wrist smash,back,back,8,8,21,False,False,0.13799364502950523,0.5289217752980758,912.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,wrist smash,return net,mid,back,8,8,22,False,False,0.7825818406423718,0.4634358567671923,1267.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,net shot,front,back,8,9,2,False,False,0.5589975635224504,0.4739789479922519,1606.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,net shot,front,front,8,9,3,False,True,0.32983103790998153,0.4787847885899972,2323.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,drop,front,mid,8,10,2,False,False,0.2755357639855274,0.5133444937849023,990.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,lob,back,back,8,10,3,False,False,0.25339366515837103,0.5159083104918444,728.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,clear,mid,back,8,10,4,False,False,0.2688757754577092,0.4421375478243953,1777.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,drop,mid,back,8,10,5,True,False,0.2755357639855274,0.5133444937849023,990.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,net shot,back,back,8,10,6,False,True,0.5589975635224504,0.4739789479922519,1606.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,net shot,lob,back,back,8,10,7,False,True,0.5372710492687776,0.49365591885322807,3784.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,drop,mid,back,8,10,8,False,False,0.2393705553033742,0.48610550137840725,1582.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,push,mid,back,8,10,9,False,False,0.07796728158719109,0.49924633763782555,224.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,push,return net,mid,back,8,10,10,False,True,0.05079681274900399,0.5241725406068035,102.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,return net,push,front,front,8,10,11,False,False,0.1439601494396015,0.48111949497982903,578.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,mid,back,8,11,2,False,False,0.3055942109657668,0.49947099393874833,1098.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,drop,back,back,8,11,3,True,False,0.2755357639855274,0.5133444937849023,990.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,lob,mid,back,8,11,4,False,False,0.25339366515837103,0.5159083104918444,728.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,clear,mid,back,8,11,5,True,False,0.2688757754577092,0.4421375478243953,1777.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,clear,front,front,8,11,6,False,False,0.3055942109657668,0.49947099393874833,1098.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,drop,mid,back,8,11,7,True,False,0.2755357639855274,0.5133444937849023,990.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,clear,smash,mid,back,8,12,2,False,False,0.20623434455886447,0.5951206564204059,741.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,smash,return net,back,back,8,12,3,False,True,0.8582390953150242,0.45743285069376294,2125.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,return net,lob,back,back,8,12,4,False,True,0.3038605230386052,0.46907195184051703,1220.0,1
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,lob,drop,front,back,8,12,5,False,False,0.2393705553033742,0.48610550137840725,1582.0,0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set2.csv,drop,lob,front,front,8,12,6,False,False,0.25339366515837103,0.5159083104918444,728.0,1
